"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","pol","uvi","mepaqi","pm1","time_estern"
"4423","Delacroix, La Roche-sur-Yon, Loire",22,5002,46.6607,-1.43681,"http://aqicn.org/city/france/loire/la-roche-sur-yon/delacroix/","pm10","2017-03-30 00:00:00","+01:00",10.15,81,1025,22,NA,24.3,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4424","Mazagran, Laval, Loire",24,5003,48.0695,-0.767511,"http://aqicn.org/city/france/loire/laval/mazagran/","pm10","2017-03-30 00:00:00","+01:00",10.15,81,1025,24,NA,21.1,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4425","Chauvinière, Nantes, Loire",22,5004,47.2529,-1.57328,"http://aqicn.org/city/france/loire/nantes/chauviniere/","pm10","2017-03-30 00:00:00","+01:00",10.78,76,1024,22,NA,36.2,NA,0.1,5.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4426","Avenue Maurice Bishop, Martinique",NA,5005,14.610422,-61.054553,"http://aqicn.org/city/france/martinique/avenue-maurice-bishop/","","2016-07-21 16:00:00","-0400",26.15,88,1015,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4427","Renéville, Martinique",NA,5006,14.614217,-61.053119,"http://aqicn.org/city/france/martinique/reneville/","","2017-03-29 13:00:00","-04:00",29.15,66,1011,8,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4428","Bourg de Schoelcher, Martinique",20,5007,14.616389,-61.100789,"http://aqicn.org/city/france/martinique/bourg-de-schoelcher/","pm10","2017-03-29 13:00:00","-04:00",29.15,66,1011,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4429","Robert Mansarde, Martinique",NA,5008,14.675558,-60.946092,"http://aqicn.org/city/france/martinique/robert-mansarde/","","2016-06-30 12:00:00","-0400",28.15,83,1015,51,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4430","Malo-les-bains, Nord-Pas-de-Calais",3,5011,51.0485833333328,2.42004194633972,"http://aqicn.org/city/france/nord-pas-de-calais/malo-les-bains/","o3",NA,"2017-01-03 06:00:00",2,86,1027,NA,1,20,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4431","Saint-pol-sur-mer, Nord-Pas-de-Calais",3,5012,51.0338111111109,2.33519721012115,"http://aqicn.org/city/france/nord-pas-de-calais/saint-pol-sur-mer/","o3",NA,"2017-01-03 06:00:00",2,86,1027,NA,4,22,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4432","Mardyck, Nord-Pas-de-Calais",3,5013,51.0194249999995,2.25099475959093,"http://aqicn.org/city/france/nord-pas-de-calais/mardyck/","o3",NA,"2017-01-03 06:00:00",2,86,1027,NA,0,17,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4433","Grande-synthe, Nord-Pas-de-Calais",3,5016,51.0244611111109,2.30215277777746,"http://aqicn.org/city/france/nord-pas-de-calais/grande-synthe/","o3",NA,"2017-01-03 06:00:00",2,86,1027,NA,1,20,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4434","Campagne-l, Nord-Pas-de-Calais",20,5017,50.6104793116061,1.9914528998058,"http://aqicn.org/city/france/nord-pas-de-calais/campagne-l/","o3",NA,"2016-12-22 22:00:00",3,93,1032,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4435","Turnbull, Cheney, Washington",13,5018,47.4164,-117.52982,"http://aqicn.org/city/usa/washington/cheney/turnbull/","pm10",NA,"2016-12-05 17:00:00",0,86,961,13,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4436","Université Tous Ages, Vannes",36,5019,47.64889,-2.7638891,"http://aqicn.org/city/france/bretagne/vannes/uta/","o3","2017-03-29 18:00:00","+01:00",13.15,82,1023,10,NA,3.1,15,NA,35.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4437","Newport",38,5020,51.601203,-2.977281,"http://aqicn.org/city/united-kingdom/newport/","pm25","2017-03-29 22:00:00","+00:00",12.4,87,1019,17,4.1,7.6,38,0.1,23.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4438","Sheffield Devonshire Green",39,5021,53.378622,-1.478096,"http://aqicn.org/city/united-kingdom/sheffield-devonshire-green/","pm25","2017-03-29 21:00:00","+00:00",12.78,93,1018,12,NA,8.9,39,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4439","Ajaccio Canetto",28,5022,41.924683333333,8.7356916666664,"http://aqicn.org/city/france/corse/ajaccio-canetto/","o3","2017-03-29 21:00:00","+01:00",8.76,87,1025,17,0.8,11,NA,NA,27.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4440","Bastia Giraud",30,5023,42.697919444444,9.4464166666666,"http://aqicn.org/city/france/corse/bastia-giraud/","o3","2017-03-29 21:00:00","+01:00",10.15,71,1024,22,0.7,10.5,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4441","Ajaccio Piataniccia",18,5024,41.964444444445,8.8202777777777,"http://aqicn.org/city/france/corse/ajaccio-piataniccia/","o3","2017-03-29 21:00:00","+01:00",8.76,87,1025,17,0.3,4.3,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4442","Bastia La Marana",26,5025,42.535825,9.4759777777779,"http://aqicn.org/city/france/corse/bastia-la-marana/","pm10","2017-03-29 21:00:00","+01:00",10.15,71,1024,26,NA,14.4,NA,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4443","Bastia Montesoro",36,5026,42.671336111111,9.4346444444446,"http://aqicn.org/city/france/corse/bastia-montesoro/","o3","2017-03-29 21:00:00","+01:00",13.15,62,1024,22,0.6,2.3,21,NA,35.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4444","Bastia Saint Nicolas",30,5027,42.7001,9.4517694444444,"http://aqicn.org/city/france/corse/bastia-saint-nicolas/","o3","2017-03-29 21:00:00","+01:00",13.15,62,1024,16,0.6,25.9,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4445","Ajaccio Diamant",40,5028,41.918297222222,8.7367694444444,"http://aqicn.org/city/france/corse/ajaccio-diamant/","o3","2017-03-29 12:00:00","+01:00",17.84,67,1024,24,1.2,6.9,NA,NA,39.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4446","Venaco",41,5029,9.1900194444447,42.236025,"http://aqicn.org/city/france/corse/venaco/","o3","2017-03-29 21:00:00","+01:00",8.76,87,1025,9,NA,1.1,36,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4447","Lyc. Lislet Geoffroy, Reunion",NA,5030,-20.889805555556,55.469119444444,"http://aqicn.org/city/france/reunion/lyc.-lislet-geoffroy/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4448","Ecole Joinville, Reunion",20,5031,-20.884583333333,55.453927777778,"http://aqicn.org/city/france/reunion/ecole-joinville/","pm10","2017-03-29 12:00:00","+04:00",29.15,70,1013,20,1,2.3,10,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4449","Ecole La Marine, Reunion",9,5032,55.618916666667,-20.910583333333,"http://aqicn.org/city/france/reunion/ecole-la-marine/","o3","2017-03-29 12:00:00","+04:00",29.15,70,1013,NA,0.4,1.7,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4450","Station Luther King, Reunion",20,5033,-21.334444444445,55.458888888889,"http://aqicn.org/city/france/reunion/station-luther-king/","pm25","2017-03-29 12:00:00","+04:00",28.71,74,1013,24,0.4,1.8,20,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4451","Ligne Paradis, Reunion",15,5034,-21.312802777778,55.474075,"http://aqicn.org/city/france/reunion/ligne-paradis/","o3","2017-03-29 12:00:00","+04:00",29.15,70,1013,7,NA,1.2,NA,NA,14.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4452","Station Bourg Murat, Reunion",21,5035,-21.202894444444,55.57995,"http://aqicn.org/city/france/reunion/station-bourg-murat/","o3","2017-03-29 12:00:00","+04:00",29.15,70,1013,6,0.2,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4453","Grand Coude, Reunion",22,5036,-21.294333333334,55.627916666667,"http://aqicn.org/city/france/reunion/grand-coude/","pm25","2017-03-29 18:00:00","+04:00",26.15,78,1015,9,0.4,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4454","Station Bld Sud, Reunion",NA,5037,-20.8935,55.470805555556,"http://aqicn.org/city/france/reunion/station-bld-sud/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4455","Rem Labo Viky, Reunion",NA,5038,-20.943172222222,55.317572222222,"http://aqicn.org/city/france/reunion/rem-labo-viky/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4456","Rem Labo Nina, Reunion",NA,5039,-21.257772222222,55.375069444444,"http://aqicn.org/city/france/reunion/rem-labo-nina/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4457","Rem Labo Tina, Reunion",NA,5040,55.613322222222,-20.935036111111,"http://aqicn.org/city/france/reunion/rem-labo-tina/","","","+0400",18.71,77,1000.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4458","Rem Labo Lisa, Reunion",NA,5041,-20.936347222222,55.326058333333,"http://aqicn.org/city/france/reunion/rem-labo-lisa/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4459","Rem Labo Mona, Reunion",NA,5042,-20.931230555556,55.332322222222,"http://aqicn.org/city/france/reunion/rem-labo-mona/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4460","Station Mobile, Reunion",5,5043,-21.278166666667,55.403694444445,"http://aqicn.org/city/france/reunion/station-mobile/","so2","2017-03-29 14:00:00","+04:00",28.71,74,1013,NA,5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4461","Martigues L'ile, PACA",42,5044,43.404997222222,5.0644444444444,"http://aqicn.org/city/france/paca/martigues-lile/","pm25","2017-03-29 22:00:00","+01:00",11.76,71,1025,31,1.1,20.6,42,NA,41.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4462","Port De Bouc Leque, PACA",42,5045,43.402222222222,4.9822222222224,"http://aqicn.org/city/france/paca/port-de-bouc-leque/","pm25","2017-03-29 22:00:00","+01:00",11.76,71,1025,24,2.1,11.5,42,NA,41.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4463","Port Saint Louis, PACA",42,5046,43.400277777778,4.7963888888887,"http://aqicn.org/city/france/paca/port-saint-louis/","pm25","2017-03-29 22:00:00","+01:00",11.76,71,1025,35,0.6,11.5,42,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4464","Fos Les Carabins, PACA",35,5047,43.458888888889,4.9341666666668,"http://aqicn.org/city/france/paca/fos-les-carabins/","pm10","2017-03-29 23:00:00","+01:00",11.76,71,1025,35,0.6,11.5,55,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4465","Rognac Barjaquets, PACA",NA,5048,43.510555555555,5.2197222222221,"http://aqicn.org/city/france/paca/rognac-barjaquets/","","2016-05-14 01:00:00","+0100",18.15,55,1006,3,0.6,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4466","Arles, PACA",34,5049,4.628611111111,43.675555555556,"http://aqicn.org/city/france/paca/arles/","pm10","2017-03-29 23:00:00","+01:00",11,66,1025,34,0.6,34.3,33,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4467","Miramas Centre Ville, PACA",NA,5050,43.585,5.0063888888888,"http://aqicn.org/city/france/paca/miramas-centre-ville/","","2016-05-14 01:00:00","+0100",18.15,55,1006,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4468","Chateauneuf La Mede, PACA",42,5051,43.399583333333,5.1147222222223,"http://aqicn.org/city/france/paca/chateauneuf-la-mede/","pm25","2017-03-29 22:00:00","+01:00",11.76,71,1025,31,1.1,11.5,42,NA,41.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4469","Marignane Ville, PACA",NA,5052,43.419722222222,5.212777777778,"http://aqicn.org/city/france/paca/marignane-ville/","","2016-05-14 02:00:00","+0100",18.65,72,1005.61,4,0.6,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4470","Salon, PACA",49,5053,5.1011111111114,43.638936111111,"http://aqicn.org/city/france/paca/salon/","pm10","2017-03-29 23:00:00","+01:00",11,66,1025,49,0.6,33,42,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4471","Grand Parc, Bordeaux, Aquitaine",18,5054,44.85827,-0.58431,"http://aqicn.org/city/france/aquitaine/bordeaux/grand-parc/","o3",NA,"2017-01-10 16:00:00",10,71,1017,14,NA,7,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4472","Talence, Aquitaine",22,5055,44.8003771377764,-0.58939129114151,"http://aqicn.org/city/france/aquitaine/talence/","o3",NA,"2017-01-10 16:00:00",10,71,1017,13,NA,7,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4473","Mérignac, Aquitaine",18,5058,44.8413595022675,-0.651080757379532,"http://aqicn.org/city/france/aquitaine/merignac/","o3",NA,"2017-01-10 16:00:00",10,71,1017,14,NA,18,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4474","Billère, Aquitaine",21,5060,43.31084,-0.39058,"http://aqicn.org/city/france/aquitaine/billere/","o3",NA,"2017-01-10 16:00:00",8,91,1016,5,2,6,17,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4475","Le Hameau, Pau, Aquitaine",20,5061,43.30957,-0.31697,"http://aqicn.org/city/france/aquitaine/pau/le-hameau/","o3",NA,"2017-01-10 16:00:00",8,91,1016,6,NA,11,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4476","Saint Crouts, Bayonne, Aquitaine",24,5062,43.47954,-1.48973,"http://aqicn.org/city/france/aquitaine/bayonne/saint-crouts/","o3",NA,"2017-01-10 16:00:00",9,93,1017,13,NA,11,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4477","Anglet-cinq cantons, Aquitaine",24,5063,43.4940534272223,-1.52874916791916,"http://aqicn.org/city/france/aquitaine/anglet-cinq-cantons/","o3",NA,"2017-01-10 16:00:00",9,87,1018,19,NA,6,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4478","Labastide Cézeracq, Aquitaine",20,5064,43.37555,-0.53867,"http://aqicn.org/city/france/aquitaine/labastide-cezeracq/","o3",NA,"2017-01-10 16:00:00",7,93,1017,5,1,3,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4479","Perigueux-Picasso, Aquitaine",21,5066,45.19006,0.7272,"http://aqicn.org/city/france/aquitaine/perigueux-picasso/","o3",NA,"2017-01-10 16:00:00",9,76,1015,10,NA,5,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4480","Agen-Armandie, Aquitaine",23,5067,44.19209,0.62369,"http://aqicn.org/city/france/aquitaine/agen-armandie/","o3",NA,"2017-01-10 16:00:00",9,81,1015,11,NA,6,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4481","Centre de secours, Dax, Aquitaine",11,5068,43.70861,-1.05194,"http://aqicn.org/city/france/aquitaine/dax/centre-de-secours/","o3",NA,"2017-01-10 16:00:00",9,87,1018,9,NA,21,9,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4482","Tourasse, Pau, Aquitaine",22,5069,43.31103,-0.35178,"http://aqicn.org/city/france/aquitaine/pau/tourasse/","o3",NA,"2017-01-10 15:00:00",8,93,1016,13,NA,15,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4483","Marmande, Aquitaine",25,5071,44.508838,0.142632,"http://aqicn.org/city/france/aquitaine/marmande/","pm10",NA,"2017-01-10 15:00:00",9,76,1015,25,NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4484","La Rochelle Centre, PoitouCharentes",25,5072,46.162558333333,-1.1536027777775,"http://aqicn.org/city/france/poitoucharentes/la-rochelle-centre/","pm25","2017-03-29 15:00:00","+01:00",20.15,42,1024,25,NA,15.1,25,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4485","Aytre, PoitouCharentes",NA,5073,46.13515,-1.1170416666668,"http://aqicn.org/city/france/poitoucharentes/aytre/","","2015-06-03 01:00:00","+0100",14.89,97,1034.14,10,NA,0.3,NA,NA,21,3.25,1.33,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4486","Poitiers Couronn., PoitouCharentes",41,5074,46.586916666666,0.35858333333316,"http://aqicn.org/city/france/poitoucharentes/poitiers-couronn./","o3","2017-03-29 15:00:00","+01:00",21.15,43,1025,8,NA,2.3,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4487","La Couronne, PoitouCharentes",42,5075,0.099722222222037,45.608819444445,"http://aqicn.org/city/france/poitoucharentes/la-couronne/","o3","2017-03-29 15:00:00","+01:00",22.39,34,1024.5,8,NA,3.9,NA,NA,41.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4488","Cognac Centre, PoitouCharentes",41,5076,45.694725,-0.32336111111133,"http://aqicn.org/city/france/poitoucharentes/cognac-centre/","o3","2017-03-29 15:00:00","+01:00",22.15,35,1024,5,0.5,3.4,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4489","Niort Centre, PoitouCharentes",21,5077,46.329586111111,-0.45888888888892,"http://aqicn.org/city/france/poitoucharentes/niort-centre/","pm25","2017-03-29 15:00:00","+01:00",22.15,35,1024,20,NA,12.4,21,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4490","Saint Symphorien, PoitouCharentes",NA,5078,46.258583333333,-0.48422222222214,"http://aqicn.org/city/france/poitoucharentes/saint-symphorien/","","2015-06-03 01:00:00","+0100",12,100,1023,10,NA,0.4,NA,NA,NA,1,0.6,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4491","Angouleme Centre, PoitouCharentes",NA,5079,0.16716666666683,45.647413888889,"http://aqicn.org/city/france/poitoucharentes/angouleme-centre/","","2015-06-03 01:00:00","+0100",14.01,62,1024,14,NA,1.8,25,NA,25,1.5,0.2,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4492","Roumazieres Trafic, PoitouCharentes",NA,5080,45.886183333333,0.58148333333343,"http://aqicn.org/city/france/poitoucharentes/roumazieres-trafic/","","2014-12-15 13:00:00","+0100",7.03,93,1014,21,NA,15.8,NA,NA,NA,2.1,0,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4493","La Rochelle Pallice, PoitouCharentes",47,5081,46.161611111111,-1.2112027777776,"http://aqicn.org/city/france/poitoucharentes/la-rochelle-pallice/","pm10","2017-03-29 15:00:00","+01:00",20.15,42,1024,47,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4494","La Rochelle Gare, PoitouCharentes",NA,5082,46.153722222222,-1.1456111111111,"http://aqicn.org/city/france/poitoucharentes/la-rochelle-gare/","","2014-12-22 09:00:00","+0100",3.3,100,1039.49,19,NA,14.7,NA,NA,NA,2.26,0,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4495","La_rochelle_trafic, PoitouCharentes",NA,5083,46.158055555555,-1.1561944444443,"http://aqicn.org/city/france/poitoucharentes/la_rochelle_trafic/","","2015-12-24 00:00:00","+0100",11.11,84,1032.8,29,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4496","Airvault Centre, PoitouCharentes",41,5084,46.824363888889,-0.13546111111118,"http://aqicn.org/city/france/poitoucharentes/airvault-centre/","o3","2017-03-29 15:00:00","+01:00",21.65,38.5,1024.5,20,2.1,4.9,NA,NA,40.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4497","Foret Chize Zoodyss., PoitouCharentes",NA,5085,46.143172222222,-0.39604166666671,"http://aqicn.org/city/france/poitoucharentes/foret-chize-zoodyss./","","2015-06-03 01:00:00","+0100",12,100,1023,9,NA,0.1,NA,NA,17,1,0.6,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4498","Niort Trafic, PoitouCharentes",NA,5086,46.321744444445,-0.46597222222208,"http://aqicn.org/city/france/poitoucharentes/niort-trafic/","","2017-03-29 15:00:00","+01:00",22.15,35,1024,14,NA,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4499","Poitiers Trafic, PoitouCharentes",18,5087,46.570002777778,0.32357499999996,"http://aqicn.org/city/france/poitoucharentes/poitiers-trafic/","pm10","2017-03-29 15:00:00","+01:00",21.15,43,1025,18,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4500","Poitiers Centre, PoitouCharentes",25,5088,46.583958333334,0.34560277777775,"http://aqicn.org/city/france/poitoucharentes/poitiers-centre/","pm25","2017-03-29 15:00:00","+01:00",21.65,40,1025,30,NA,23.8,25,0.1,11.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4501","Nîmes Sud, LangedocRoussillon",33,5089,43.8369444,4.36,"http://aqicn.org/city/france/langedocroussillon/nimes-sud/","pm25","2017-03-29 21:00:00","+01:00",17.54,59,1024,5,NA,12.6,33,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4502","Nîmes Gare, LangedocRoussillon",NA,5090,43.8369444,4.36,"http://aqicn.org/city/france/langedocroussillon/nimes-gare/","","2017-03-29 22:00:00","+01:00",15.74,62,1024,NA,NA,35.5,9,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4503","Montpellier Trafic, LangedocRoussillon",56,5091,43.609606,3.898782,"http://aqicn.org/city/france/langedocroussillon/montpellier-trafic/","pm25","2017-03-29 22:00:00","+01:00",14.54,67,1025,3,NA,55.7,56,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4504","Prés d'Arènes, LangedocRoussillon",69,5092,43.591486,3.886814,"http://aqicn.org/city/france/langedocroussillon/pres-darenes/","pm25","2017-03-29 21:00:00","+01:00",17.54,59,1024,12,NA,22.6,69,NA,29.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4505","Lunel-Viel, LangedocRoussillon",68,5093,43.6777778,4.0916667,"http://aqicn.org/city/france/langedocroussillon/lunel-viel/","pm25","2017-03-29 22:00:00","+01:00",14.54,67,1025,5,NA,14.3,68,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4506","Perpignan Sud, LangedocRoussillon",38,5094,42.683533,2.903513,"http://aqicn.org/city/france/langedocroussillon/perpignan-sud/","pm25","2017-03-29 20:00:00","+01:00",20.15,40,1024,NA,NA,6,38,NA,33.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4507","Perpignan Centre, LangedocRoussillon",61,5095,42.695548,2.900528,"http://aqicn.org/city/france/langedocroussillon/perpignan-centre/","pm25","2017-03-29 20:00:00","+01:00",20.15,40,1024,5,NA,6.2,61,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4508","Périurbaine Nord, LangedocRoussillon",30,5096,43.692637,3.800213,"http://aqicn.org/city/france/langedocroussillon/periurbaine-nord/","o3","2017-03-29 22:00:00","+01:00",14.54,67,1025,NA,NA,40.6,29,NA,29.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4509","Vallée du Rhône, LangedocRoussillon",43,5097,44.0547222,4.6997222,"http://aqicn.org/city/france/langedocroussillon/vallee-du-rhone/","o3","2017-03-29 20:00:00","+01:00",20.28,55,1023,5,NA,NA,40,NA,42.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"4510","I S 52 Junior High School, New York",32,5098,40.816101,-73.902199,"http://aqicn.org/city/usa/newyork/is-52/","o3","2017-03-29 16:00:00","-04:00",13,32,1018,NA,NA,6.7,5,1.2,32,2.2,NA,300,-3,NA,NA,NA,NA,2017-03-29 22:53:55
"4511","Suffolk County, New York",35,5099,40.9848784,-72.6151169,"http://aqicn.org/city/usa/newyork/suffolk-county/","o3","2017-03-29 14:00:00","-04:00",12,34,1020,NA,NA,NA,30,NA,35.2,2.2,NA,300,-4,NA,NA,NA,NA,2017-03-29 22:53:55
"4512","Albany County HD, New York",5,5100,42.6425,-73.7547,"http://aqicn.org/city/usa/newyork/albany-county-hd/","pm25","2017-03-29 16:00:00","-04:00",13,32,1018,NA,NA,NA,5,1.2,37.6,2.2,NA,300,-3,NA,NA,NA,NA,2017-03-29 22:53:55
"4513","Utica, New York",14,5101,43.0994,-75.225,"http://aqicn.org/city/usa/newyork/utica/","pm25","2017-03-29 17:00:00","-04:00",12,34,1020,NA,NA,NA,14,NA,NA,2.2,NA,300,-4,NA,NA,NA,NA,2017-03-29 22:53:55
"4514","Buffalo, New York",17,5102,42.8781,-78.8094,"http://aqicn.org/city/usa/newyork/buffalo/","pm25","2017-03-29 17:00:00","-04:00",12,34,1020,NA,NA,3.7,17,NA,34.4,2.2,NA,300,-4,NA,NA,NA,NA,2017-03-29 22:53:55
"4515","Rochester, New York",36,5103,43.1461,-77.5481,"http://aqicn.org/city/usa/newyork/rochester/","o3","2017-03-29 15:00:00","-04:00",13,32,1018,NA,NA,1.8,14,NA,36.1,2.2,NA,300,-3,NA,NA,NA,NA,2017-03-29 22:53:55
