"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","pol","uvi","mepaqi","pm1","time_estern"
"4367","Punta Arenas",41,4981,-53.158295492238,-70.921497482453,"http://aqicn.org/city/chile/punta-arenas/","pm25","2017-03-26 21:00:00","-03:00",10.15,87,1018,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4368","Arica",56,4982,-18.483427991456,-70.290550727043,"http://aqicn.org/city/chile/arica/","pm25","2017-03-26 21:00:00","-03:00",20.63,73,1014,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4369","Atsubetsuchuo 2 Jo, Hokkaido Prefecture",21,4983,43.0362741,141.4655651,"http://aqicn.org/city/japan/sapporoshiashibetsuku/ashibetsu/","pm25","2017-03-27 10:00:00","+09:00",4.15,55,1016,15,8.6,8.4,21,6.7,30.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4370","Wakahamacho, Sakata, Yamagata",9,4984,38.9133641,139.8490646,"http://aqicn.org/city/japan/jiutianshi/jiutianruobin/","pm25","2017-03-27 09:00:00","+09:00",5.15,100,1012,5,1.5,NA,9,NA,368,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4371","Nyuzen, Toyama",34,4985,36.9362911,137.5052632,"http://aqicn.org/city/japan/xiaxinchuanjunrushanding/rushan/","pm25","2017-03-27 09:00:00","+09:00",1.15,91,1009,6,1.5,4.7,34,NA,38.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4372","Higashimoji, Fukuoka",63,4986,33.9472322,130.9746225,"http://aqicn.org/city/japan/kitakyushushimojiku/mojikokansokukyoku/","pm25","2017-03-27 10:00:00","+09:00",7.745,81,1018,23,1.5,12.1,63,2.3,33.6,0.5,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4373","Otomaru, Fukuoka",72,4987,33.9066695,130.6975722,"http://aqicn.org/city/japan/kitakyushushiwakamatsuku/egawakansokukyoku/","pm25","2017-03-27 10:00:00","+09:00",7.745,81,1018,21,1.5,8.4,72,6.7,41.6,3.6,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4374","Shimosone, Fukuoka",55,4988,33.8299697,130.9393035,"http://aqicn.org/city/japan/kitakyushushikokuraminamiku/sonekansokukyoku/","pm25","2017-03-27 10:00:00","+09:00",7.745,81,1018,18,1.5,18.6,55,5.6,30.4,0.5,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4375","Tono, Fukuoka",61,4989,33.8252578,130.7378768,"http://aqicn.org/city/japan/kitakyushushiyahatanishiku/tonokansokukyoku/","pm25","2017-03-27 10:00:00","+09:00",7.745,81,1018,22,1.5,6.5,61,6.7,38.4,1.2,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4376","Mitai, Miyazaki",68,4990,32.7057849,131.3054731,"http://aqicn.org/city/japan/nishiusukiguntakachihomachi/dakachihohokenjo/","pm25","2017-03-27 09:00:00","+09:00",7.65,78,1019,NA,1.5,NA,68,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4377","Beaux Arts, Angers, Loire",38,4991,47.4685,-0.555933,"http://aqicn.org/city/france/loire/angers/beaux-arts/","pm25","2017-03-27 02:00:00","+01:00",9.65,68,1019,12,NA,4.2,38,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4378","Saint-Denis d'Anjou, la Mayenne, Loire",50,4992,47.7883,-0.444706,"http://aqicn.org/city/france/loire/la-mayenne/saint-denis-danjou/","pm25","2017-03-27 02:00:00","+01:00",7.02,70,1019,16,NA,4.2,50,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4379","la Tardière, la Vendée, Loire",32,4993,46.6566,-0.743367,"http://aqicn.org/city/france/loire/la-vendee/la-tardiere/","o3","2017-03-27 03:00:00","+01:00",9.15,70,1019,6,NA,1,30,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4380","Sources, Le Mans, Loire",57,4994,47.9711,0.221456,"http://aqicn.org/city/france/loire/le-mans/sources/","pm25","2017-03-27 02:00:00","+01:00",5.15,86,1020,16,NA,9.2,57,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4381","Bouteillerie, Nantes, Loire",28,4995,47.2222,-1.53743,"http://aqicn.org/city/france/loire/nantes/bouteillerie/","o3","2017-03-27 03:00:00","+01:00",9.46,66,1018,12,NA,4.6,25,0.1,27.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4382","Victor Hugo, Nantes, Loire",34,4996,47.2044,-1.55291,"http://aqicn.org/city/france/loire/nantes/victor-hugo/","pm25","2017-03-27 02:00:00","+01:00",10.15,66,1018,14,NA,11.9,34,0.1,24.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4383","Blum, Saint-Nazaire, Loire",42,4997,47.2641,-2.25012,"http://aqicn.org/city/france/loire/saint-nazaire/blum/","pm25","2017-03-27 02:00:00","+01:00",10.15,66,1018,11,NA,2.8,42,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4384","Saint-Exupery, Cholet, Loire",32,4998,47.0558,-0.883553,"http://aqicn.org/city/france/loire/cholet/saint-exupery/","o3","2017-03-27 03:00:00","+01:00",9.15,70,1019,9,NA,2.8,NA,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4385","Frossay, la Basse-Loire, Loire",29,4999,-1.93652,47.2473,"http://aqicn.org/city/france/loire/la-basse-loire/frossay/","o3","2017-03-27 03:00:00","+01:00",9.46,66,1018,10,1.1,2.3,NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4386","Plessis, la Basse-Loire, Loire",28,5000,47.3189,-2.06686,"http://aqicn.org/city/france/loire/la-basse-loire/plessis/","o3","2017-03-27 03:00:00","+01:00",9.15,70,1019,12,1.1,4.6,NA,0.1,27.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4387","S Etienne de Montluc, la Basse-Loire, Loire",28,5001,47.2831,-1.78308,"http://aqicn.org/city/france/loire/la-basse-loire/s-etienne-de-montluc/","o3","2017-03-27 03:00:00","+01:00",9.46,66,1018,11,0.6,2.3,NA,0.1,27.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4388","Delacroix, La Roche-sur-Yon, Loire",35,5002,46.6607,-1.43681,"http://aqicn.org/city/france/loire/la-roche-sur-yon/delacroix/","o3","2017-03-27 03:00:00","+01:00",9.15,70,1019,7,NA,3.2,NA,NA,34.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4389","Mazagran, Laval, Loire",19,5003,48.0695,-0.767511,"http://aqicn.org/city/france/loire/laval/mazagran/","pm10","2017-03-27 02:00:00","+01:00",9.15,70,1019,19,NA,19.7,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4390","Chauvinière, Nantes, Loire",31,5004,47.2529,-1.57328,"http://aqicn.org/city/france/loire/nantes/chauviniere/","o3",NA,"2017-03-24 14:00:00",12,62,1021,2,NA,3,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4391","Avenue Maurice Bishop, Martinique",NA,5005,14.610422,-61.054553,"http://aqicn.org/city/france/martinique/avenue-maurice-bishop/","","2016-07-21 16:00:00","-0400",26.15,88,1015,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4392","Renéville, Martinique",NA,5006,14.614217,-61.053119,"http://aqicn.org/city/france/martinique/reneville/","","2017-03-25 12:00:00","-04:00",25.87,78,1014,18,NA,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4393","Bourg de Schoelcher, Martinique",NA,5007,14.616389,-61.100789,"http://aqicn.org/city/france/martinique/bourg-de-schoelcher/","","2017-03-25 12:00:00","-04:00",25.87,78,1014,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4394","Robert Mansarde, Martinique",NA,5008,14.675558,-60.946092,"http://aqicn.org/city/france/martinique/robert-mansarde/","","2016-06-30 12:00:00","-0400",28.15,83,1015,51,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4395","Malo-les-bains, Nord-Pas-de-Calais",3,5011,51.0485833333328,2.42004194633972,"http://aqicn.org/city/france/nord-pas-de-calais/malo-les-bains/","o3",NA,"2017-01-03 06:00:00",2,86,1027,NA,1,20,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4396","Saint-pol-sur-mer, Nord-Pas-de-Calais",3,5012,51.0338111111109,2.33519721012115,"http://aqicn.org/city/france/nord-pas-de-calais/saint-pol-sur-mer/","o3",NA,"2017-01-03 06:00:00",2,86,1027,NA,4,22,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4397","Mardyck, Nord-Pas-de-Calais",3,5013,51.0194249999995,2.25099475959093,"http://aqicn.org/city/france/nord-pas-de-calais/mardyck/","o3",NA,"2017-01-03 06:00:00",2,86,1027,NA,0,17,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4398","Grande-synthe, Nord-Pas-de-Calais",3,5016,51.0244611111109,2.30215277777746,"http://aqicn.org/city/france/nord-pas-de-calais/grande-synthe/","o3",NA,"2017-01-03 06:00:00",2,86,1027,NA,1,20,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4399","Campagne-l, Nord-Pas-de-Calais",20,5017,50.6104793116061,1.9914528998058,"http://aqicn.org/city/france/nord-pas-de-calais/campagne-l/","o3",NA,"2016-12-22 22:00:00",3,93,1032,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4400","Turnbull, Cheney, Washington",13,5018,47.4164,-117.52982,"http://aqicn.org/city/usa/washington/cheney/turnbull/","pm10",NA,"2016-12-05 17:00:00",0,86,961,13,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4401","Université Tous Ages, Vannes",NA,5019,47.64889,-2.7638891,"http://aqicn.org/city/france/bretagne/vannes/uta/","","2017-03-25 19:00:00","+01:00",10.15,81,1017,20,NA,NA,67,NA,34.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4402","Newport",5,5020,51.601203,-2.977281,"http://aqicn.org/city/united-kingdom/newport/","pm10","2017-03-26 23:00:00","+00:00",8.185,84,1022.5,5,4.1,4.5,10,0.1,23.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4403","Sheffield Devonshire Green",31,5021,53.378622,-1.478096,"http://aqicn.org/city/united-kingdom/sheffield-devonshire-green/","o3","2017-03-27 00:00:00","+00:00",6.15,87,1026,12,NA,3,18,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4404","Ajaccio Canetto",24,5022,41.924683333333,8.7356916666664,"http://aqicn.org/city/france/corse/ajaccio-canetto/","o3","2017-03-26 22:00:00","+01:00",10.15,87,965.61,15,0.6,7,NA,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4405","Bastia Giraud",39,5023,42.697919444444,9.4464166666666,"http://aqicn.org/city/france/corse/bastia-giraud/","o3","2017-03-26 22:00:00","+01:00",10.15,81,1020,14,0.3,2,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4406","Ajaccio Piataniccia",34,5024,41.964444444445,8.8202777777777,"http://aqicn.org/city/france/corse/ajaccio-piataniccia/","o3",NA,"2017-03-23 12:00:00",18,63,1016,33,1,4,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4407","Bastia La Marana",17,5025,42.535825,9.4759777777779,"http://aqicn.org/city/france/corse/bastia-la-marana/","o3","2017-03-26 22:00:00","+01:00",10.15,81,1020,16,NA,3.7,NA,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4408","Bastia Montesoro",37,5026,42.671336111111,9.4346444444446,"http://aqicn.org/city/france/corse/bastia-montesoro/","o3","2017-03-26 22:00:00","+01:00",10.15,81,1020,14,0.3,0.9,20,NA,36.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4409","Bastia Saint Nicolas",42,5027,42.7001,9.4517694444444,"http://aqicn.org/city/france/corse/bastia-saint-nicolas/","o3","2017-03-26 21:00:00","+01:00",10.15,81,1020,10,0.3,8,NA,NA,41.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4410","Ajaccio Diamant",36,5028,41.918297222222,8.7367694444444,"http://aqicn.org/city/france/corse/ajaccio-diamant/","o3",NA,"2017-03-25 13:00:00",14,87,1020,5,1,5,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4411","Venaco",42,5029,9.1900194444447,42.236025,"http://aqicn.org/city/france/corse/venaco/","o3","2017-03-26 22:00:00","+01:00",10.15,87,965.61,6,NA,0.7,19,NA,41.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4412","Lyc. Lislet Geoffroy, Reunion",NA,5030,-20.889805555556,55.469119444444,"http://aqicn.org/city/france/reunion/lyc.-lislet-geoffroy/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4413","Ecole Joinville, Reunion",26,5031,-20.884583333333,55.453927777778,"http://aqicn.org/city/france/reunion/ecole-joinville/","pm25","2017-03-26 12:00:00","+04:00",26.535,88,1012,22,0.8,2,26,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4414","Ecole La Marine, Reunion",9,5032,55.618916666667,-20.910583333333,"http://aqicn.org/city/france/reunion/ecole-la-marine/","o3",NA,"2017-03-24 12:00:00",30,65,1013,NA,0,1,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4415","Station Luther King, Reunion",NA,5033,-21.334444444445,55.458888888889,"http://aqicn.org/city/france/reunion/station-luther-king/","","2017-03-26 12:00:00","+04:00",26.535,88,1012,18,0.5,1,16,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4416","Ligne Paradis, Reunion",19,5034,-21.312802777778,55.474075,"http://aqicn.org/city/france/reunion/ligne-paradis/","o3","2017-03-26 12:00:00","+04:00",26.535,88,1012,15,NA,1.8,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4417","Station Bourg Murat, Reunion",18,5035,-21.202894444444,55.57995,"http://aqicn.org/city/france/reunion/station-bourg-murat/","o3","2017-03-26 12:00:00","+04:00",27.37,88,997.55,4,0.1,NA,NA,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4418","Grand Coude, Reunion",8,5036,-21.294333333334,55.627916666667,"http://aqicn.org/city/france/reunion/grand-coude/","pm25","2017-03-26 11:00:00","+04:00",27.37,88,1012,8,0.5,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4419","Station Bld Sud, Reunion",NA,5037,-20.8935,55.470805555556,"http://aqicn.org/city/france/reunion/station-bld-sud/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4420","Rem Labo Viky, Reunion",NA,5038,-20.943172222222,55.317572222222,"http://aqicn.org/city/france/reunion/rem-labo-viky/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4421","Rem Labo Nina, Reunion",NA,5039,-21.257772222222,55.375069444444,"http://aqicn.org/city/france/reunion/rem-labo-nina/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4422","Rem Labo Tina, Reunion",NA,5040,55.613322222222,-20.935036111111,"http://aqicn.org/city/france/reunion/rem-labo-tina/","","","+0400",18.71,77,1000.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4423","Rem Labo Lisa, Reunion",NA,5041,-20.936347222222,55.326058333333,"http://aqicn.org/city/france/reunion/rem-labo-lisa/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4424","Rem Labo Mona, Reunion",NA,5042,-20.931230555556,55.332322222222,"http://aqicn.org/city/france/reunion/rem-labo-mona/","","","+0400",18.26,82,1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4425","Station Mobile, Reunion",26,5043,-21.278166666667,55.403694444445,"http://aqicn.org/city/france/reunion/station-mobile/","so2","2017-03-26 14:00:00","+04:00",26.71,88,1012,NA,26.3,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4426","Martigues L'ile, PACA",21,5044,43.404997222222,5.0644444444444,"http://aqicn.org/city/france/paca/martigues-lile/","pm25","2017-03-27 01:00:00","+01:00",9.14,93,1020,19,0.6,6.4,21,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4427","Port De Bouc Leque, PACA",21,5045,43.402222222222,4.9822222222224,"http://aqicn.org/city/france/paca/port-de-bouc-leque/","pm25","2017-03-27 01:00:00","+01:00",9.14,93,1020,20,1.6,4.2,21,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4428","Port Saint Louis, PACA",21,5046,43.400277777778,4.7963888888887,"http://aqicn.org/city/france/paca/port-saint-louis/","pm25","2017-03-27 01:00:00","+01:00",9.14,93,1020,15,0.6,4.2,21,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4429","Fos Les Carabins, PACA",31,5047,43.458888888889,4.9341666666668,"http://aqicn.org/city/france/paca/fos-les-carabins/","o3",NA,"2017-03-24 18:00:00",15,48,1015,15,1,4,50,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4430","Rognac Barjaquets, PACA",NA,5048,43.510555555555,5.2197222222221,"http://aqicn.org/city/france/paca/rognac-barjaquets/","","2016-05-14 01:00:00","+0100",18.15,55,1006,3,0.6,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4431","Arles, PACA",13,5049,4.628611111111,43.675555555556,"http://aqicn.org/city/france/paca/arles/","pm10","2017-03-27 01:00:00","+01:00",9.3,93,1019,13,0.6,5.1,56,NA,25.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4432","Miramas Centre Ville, PACA",NA,5050,43.585,5.0063888888888,"http://aqicn.org/city/france/paca/miramas-centre-ville/","","2016-05-14 01:00:00","+0100",18.15,55,1006,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4433","Chateauneuf La Mede, PACA",21,5051,43.399583333333,5.1147222222223,"http://aqicn.org/city/france/paca/chateauneuf-la-mede/","pm25","2017-03-27 01:00:00","+01:00",9.14,93,1020,19,0.6,4.2,21,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4434","Marignane Ville, PACA",NA,5052,43.419722222222,5.212777777778,"http://aqicn.org/city/france/paca/marignane-ville/","","2016-05-14 02:00:00","+0100",18.65,72,1005.61,4,0.6,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4435","Salon, PACA",21,5053,5.1011111111114,43.638936111111,"http://aqicn.org/city/france/paca/salon/","pm25","2017-03-27 01:00:00","+01:00",8.65,93,1019,20,0.6,7.8,21,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4436","Grand Parc, Bordeaux, Aquitaine",18,5054,44.85827,-0.58431,"http://aqicn.org/city/france/aquitaine/bordeaux/grand-parc/","o3",NA,"2017-01-10 16:00:00",10,71,1017,14,NA,7,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4437","Talence, Aquitaine",22,5055,44.8003771377764,-0.58939129114151,"http://aqicn.org/city/france/aquitaine/talence/","o3",NA,"2017-01-10 16:00:00",10,71,1017,13,NA,7,17,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4438","Mérignac, Aquitaine",18,5058,44.8413595022675,-0.651080757379532,"http://aqicn.org/city/france/aquitaine/merignac/","o3",NA,"2017-01-10 16:00:00",10,71,1017,14,NA,18,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4439","Billère, Aquitaine",21,5060,43.31084,-0.39058,"http://aqicn.org/city/france/aquitaine/billere/","o3",NA,"2017-01-10 16:00:00",8,91,1016,5,2,6,17,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4440","Le Hameau, Pau, Aquitaine",20,5061,43.30957,-0.31697,"http://aqicn.org/city/france/aquitaine/pau/le-hameau/","o3",NA,"2017-01-10 16:00:00",8,91,1016,6,NA,11,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4441","Saint Crouts, Bayonne, Aquitaine",24,5062,43.47954,-1.48973,"http://aqicn.org/city/france/aquitaine/bayonne/saint-crouts/","o3",NA,"2017-01-10 16:00:00",9,93,1017,13,NA,11,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4442","Anglet-cinq cantons, Aquitaine",24,5063,43.4940534272223,-1.52874916791916,"http://aqicn.org/city/france/aquitaine/anglet-cinq-cantons/","o3",NA,"2017-01-10 16:00:00",9,87,1018,19,NA,6,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4443","Labastide Cézeracq, Aquitaine",20,5064,43.37555,-0.53867,"http://aqicn.org/city/france/aquitaine/labastide-cezeracq/","o3",NA,"2017-01-10 16:00:00",7,93,1017,5,1,3,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4444","Perigueux-Picasso, Aquitaine",21,5066,45.19006,0.7272,"http://aqicn.org/city/france/aquitaine/perigueux-picasso/","o3",NA,"2017-01-10 16:00:00",9,76,1015,10,NA,5,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4445","Agen-Armandie, Aquitaine",23,5067,44.19209,0.62369,"http://aqicn.org/city/france/aquitaine/agen-armandie/","o3",NA,"2017-01-10 16:00:00",9,81,1015,11,NA,6,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4446","Centre de secours, Dax, Aquitaine",11,5068,43.70861,-1.05194,"http://aqicn.org/city/france/aquitaine/dax/centre-de-secours/","o3",NA,"2017-01-10 16:00:00",9,87,1018,9,NA,21,9,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4447","Tourasse, Pau, Aquitaine",22,5069,43.31103,-0.35178,"http://aqicn.org/city/france/aquitaine/pau/tourasse/","o3",NA,"2017-01-10 15:00:00",8,93,1016,13,NA,15,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4448","Marmande, Aquitaine",25,5071,44.508838,0.142632,"http://aqicn.org/city/france/aquitaine/marmande/","pm10",NA,"2017-01-10 15:00:00",9,76,1015,25,NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4449","La Rochelle Centre, PoitouCharentes",29,5072,46.162558333333,-1.1536027777775,"http://aqicn.org/city/france/poitoucharentes/la-rochelle-centre/","o3","2017-03-27 01:00:00","+01:00",8.15,75,1017,4,NA,6.9,21,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4450","Aytre, PoitouCharentes",NA,5073,46.13515,-1.1170416666668,"http://aqicn.org/city/france/poitoucharentes/aytre/","","2015-06-03 01:00:00","+0100",14.89,97,1034.14,10,NA,0.3,NA,NA,21,3.25,1.33,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4451","Poitiers Couronn., PoitouCharentes",33,5074,46.586916666666,0.35858333333316,"http://aqicn.org/city/france/poitoucharentes/poitiers-couronn./","o3","2017-03-27 01:00:00","+01:00",8.15,70,1018,10,NA,3.9,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4452","La Couronne, PoitouCharentes",10,5075,0.099722222222037,45.608819444445,"http://aqicn.org/city/france/poitoucharentes/la-couronne/","o3","2017-03-27 01:00:00","+01:00",8.67,70,1016,10,NA,4.8,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4453","Cognac Centre, PoitouCharentes",29,5076,45.694725,-0.32336111111133,"http://aqicn.org/city/france/poitoucharentes/cognac-centre/","o3","2017-03-27 01:00:00","+01:00",9.15,66,1016,13,0.4,4.7,NA,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4454","Niort Centre, PoitouCharentes",32,5077,46.329586111111,-0.45888888888892,"http://aqicn.org/city/france/poitoucharentes/niort-centre/","o3","2017-03-27 01:00:00","+01:00",9.15,66,1016,9,NA,6.4,17,NA,31.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4455","Saint Symphorien, PoitouCharentes",NA,5078,46.258583333333,-0.48422222222214,"http://aqicn.org/city/france/poitoucharentes/saint-symphorien/","","2015-06-03 01:00:00","+0100",12,100,1023,10,NA,0.4,NA,NA,NA,1,0.6,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4456","Angouleme Centre, PoitouCharentes",NA,5079,0.16716666666683,45.647413888889,"http://aqicn.org/city/france/poitoucharentes/angouleme-centre/","","2015-06-03 01:00:00","+0100",14.01,62,1024,14,NA,1.8,25,NA,25,1.5,0.2,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4457","Roumazieres Trafic, PoitouCharentes",NA,5080,45.886183333333,0.58148333333343,"http://aqicn.org/city/france/poitoucharentes/roumazieres-trafic/","","2014-12-15 13:00:00","+0100",7.03,93,1014,21,NA,15.8,NA,NA,NA,2.1,0,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"4458","La Rochelle Pallice, PoitouCharentes",17,5081,46.161611111111,-1.2112027777776,"http://aqicn.org/city/france/poitoucharentes/la-rochelle-pallice/","pm25","2017-03-27 01:00:00","+01:00",9.65,68,1017,5,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
